ID,Prob1
169383, 0.21
169384, 0.38
169385, 0.47
169386, 0.39
169387, 0.35
169388, 0.25
169389, 0.38
169390, 0.50
169391, 0.20
169392, 0.33
169393, 0.36
169394, 0.34
169395, 0.36
169396, 0.59
169397, 0.59
169398, 0.46
169399, 0.59
169400, 0.27
169401, 0.29
169402, 0.21
169403, 0.59
169404, 0.41
169405, 0.29
169406, 0.36
169407, 0.21
169408, 0.27
169409, 0.30
169410, 0.27
169411, 0.30
169412, 0.34
169413, 0.31
169414, 0.33
169415, 0.59
169416, 0.32
169417, 0.30
169418, 0.40
169419, 0.29
169420, 0.32
169421, 0.26
169422, 0.37
169423, 0.21
169424, 0.37
169425, 0.59
169426, 0.36
169427, 0.32
169428, 0.22
169429, 0.34
169430, 0.23
169431, 0.32
169432, 0.43
169433, 0.23
169434, 0.31
169435, 0.31
169436, 0.49
169437, 0.34
169438, 0.35
169439, 0.34
169440, 0.29
169441, 0.29
169442, 0.42
169443, 0.45
169444, 0.34
169445, 0.27
169446, 0.24
169447, 0.33
169448, 0.39
169449, 0.27
169450, 0.37
169451, 0.34
169452, 0.46
169453, 0.20
169454, 0.59
169455, 0.24
169456, 0.25
169457, 0.48
169458, 0.44
169459, 0.48
169460, 0.27
169461, 0.42
169462, 0.59
169463, 0.27
169464, 0.44
169465, 0.38
169466, 0.35
169467, 0.26
169468, 0.29
169469, 0.30
169470, 0.27
169471, 0.32
169472, 0.59
169473, 0.59
169474, 0.36
169475, 0.34
169476, 0.58
169477, 0.41
169478, 0.25
169479, 0.27
169480, 0.41
169481, 0.29
169482, 0.36
169483, 0.33
169484, 0.32
169485, 0.34
169486, 0.28
169487, 0.25
169488, 0.44
169489, 0.23
169490, 0.26
169491, 0.28
169492, 0.27
169493, 0.55
169494, 0.29
169495, 0.41
169496, 0.46
169497, 0.27
169498, 0.38
169499, 0.22
169500, 0.59
169501, 0.31
169502, 0.26
169503, 0.33
169504, 0.34
169505, 0.58
169506, 0.34
169507, 0.32
169508, 0.29
169509, 0.27
169510, 0.36
169511, 0.36
169512, 0.30
169513, 0.59
169514, 0.39
169515, 0.39
169516, 0.26
169517, 0.59
169518, 0.35
169519, 0.28
169520, 0.38
169521, 0.25
169522, 0.59
169523, 0.34
169524, 0.41
169525, 0.27
169526, 0.34
169527, 0.54
169528, 0.32
169529, 0.26
169530, 0.59
169531, 0.27
169532, 0.31
169533, 0.37
169534, 0.36
169535, 0.27
169536, 0.32
169537, 0.27
169538, 0.34
169539, 0.42
169540, 0.27
169541, 0.33
169542, 0.36
169543, 0.26
169544, 0.43
169545, 0.27
169546, 0.28
169547, 0.59
169548, 0.26
169549, 0.21
169550, 0.34
169551, 0.49
169552, 0.26
169553, 0.25
169554, 0.53
169555, 0.37
169556, 0.28
169557, 0.40
169558, 0.36
169559, 0.28
169560, 0.38
169561, 0.19
169562, 0.51
169563, 0.35
169564, 0.26
169565, 0.47
169566, 0.39
169567, 0.42
169568, 0.32
169569, 0.27
169570, 0.37
169571, 0.30
169572, 0.27
169573, 0.36
169574, 0.24
169575, 0.33
169576, 0.44
169577, 0.58
169578, 0.44
169579, 0.30
169580, 0.30
169581, 0.59
169582, 0.32
169583, 0.28
169584, 0.48
169585, 0.28
169586, 0.59
169587, 0.27
169588, 0.36
169589, 0.30
169590, 0.59
169591, 0.20
169592, 0.37
169593, 0.28
169594, 0.32
169595, 0.58
169596, 0.49
169597, 0.54
169598, 0.37
169599, 0.39
169600, 0.43
169601, 0.40
169602, 0.27
169603, 0.18
169604, 0.48
169605, 0.34
169606, 0.28
169607, 0.27
169608, 0.38
169609, 0.37
169610, 0.59
169611, 0.22
169612, 0.35
169613, 0.54
169614, 0.30
169615, 0.27
169616, 0.21
169617, 0.25
169618, 0.27
169619, 0.51
169620, 0.34
169621, 0.30
169622, 0.49
169623, 0.48
169624, 0.40
169625, 0.37
169626, 0.45
169627, 0.40
169628, 0.59
169629, 0.59
169630, 0.40
169631, 0.27
169632, 0.27
169633, 0.29
169634, 0.48
169635, 0.25
169636, 0.48
169637, 0.59
169638, 0.27
169639, 0.58
169640, 0.59
169641, 0.20
169642, 0.58
169643, 0.40
169644, 0.27
169645, 0.28
169646, 0.59
169647, 0.28
169648, 0.56
169649, 0.32
169650, 0.30
169651, 0.37
169652, 0.30
169653, 0.28
169654, 0.35
169655, 0.59
169656, 0.35
169657, 0.47
169658, 0.37
169659, 0.48
169660, 0.28
169661, 0.43
169662, 0.29
169663, 0.47
169664, 0.27
169665, 0.30
169666, 0.27
169667, 0.24
169668, 0.27
169669, 0.27
169670, 0.36
169671, 0.25
169672, 0.47
169673, 0.40
169674, 0.36
169675, 0.31
169676, 0.24
169677, 0.59
169678, 0.28
169679, 0.33
169680, 0.27
169681, 0.23
169682, 0.30
169683, 0.47
169684, 0.59
169685, 0.21
169686, 0.49
169687, 0.52
169688, 0.45
169689, 0.47
169690, 0.34
169691, 0.37
169692, 0.28
169693, 0.39
169694, 0.47
169695, 0.56
169696, 0.29
169697, 0.28
169698, 0.30
169699, 0.29
169700, 0.37
169701, 0.32
169702, 0.28
169703, 0.59
169704, 0.43
169705, 0.27
169706, 0.31
169707, 0.38
169708, 0.36
169709, 0.33
169710, 0.52
169711, 0.27
169712, 0.50
169713, 0.48
169714, 0.20
169715, 0.40
169716, 0.34
169717, 0.27
169718, 0.44
169719, 0.37
169720, 0.57
169721, 0.59
169722, 0.27
169723, 0.52
169724, 0.29
169725, 0.40
169726, 0.21
169727, 0.44
169728, 0.46
169729, 0.28
169730, 0.28
169731, 0.33
169732, 0.24
169733, 0.33
169734, 0.53
169735, 0.33
169736, 0.27
169737, 0.50
169738, 0.33
169739, 0.31
169740, 0.24
169741, 0.39
169742, 0.35
169743, 0.45
169744, 0.28
169745, 0.31
169746, 0.34
169747, 0.21
169748, 0.22
169749, 0.41
169750, 0.30
169751, 0.22
169752, 0.38
169753, 0.40
169754, 0.34
169755, 0.27
169756, 0.28
169757, 0.59
169758, 0.59
169759, 0.45
169760, 0.33
169761, 0.42
169762, 0.30
169763, 0.56
169764, 0.59
169765, 0.38
169766, 0.59
169767, 0.32
169768, 0.38
169769, 0.33
169770, 0.40
169771, 0.32
169772, 0.37
169773, 0.28
169774, 0.27
169775, 0.18
169776, 0.28
169777, 0.35
169778, 0.59
169779, 0.15
169780, 0.24
169781, 0.59
169782, 0.29
169783, 0.59
169784, 0.59
169785, 0.48
169786, 0.37
169787, 0.37
169788, 0.40
169789, 0.55
169790, 0.26
169791, 0.27
169792, 0.35
169793, 0.35
169794, 0.36
169795, 0.59
169796, 0.34
169797, 0.25
169798, 0.37
169799, 0.59
169800, 0.29
169801, 0.30
169802, 0.26
169803, 0.26
169804, 0.34
169805, 0.25
169806, 0.31
169807, 0.40
169808, 0.59
169809, 0.32
169810, 0.41
169811, 0.48
169812, 0.39
169813, 0.31
169814, 0.27
169815, 0.39
169816, 0.59
169817, 0.44
169818, 0.48
169819, 0.59
169820, 0.34
169821, 0.37
169822, 0.30
169823, 0.32
169824, 0.35
169825, 0.46
169826, 0.59
169827, 0.59
169828, 0.31
169829, 0.21
169830, 0.57
169831, 0.30
169832, 0.59
169833, 0.37
169834, 0.57
169835, 0.49
169836, 0.43
169837, 0.49
169838, 0.32
169839, 0.35
169840, 0.36
169841, 0.41
169842, 0.59
169843, 0.59
169844, 0.28
169845, 0.38
169846, 0.41
169847, 0.59
169848, 0.21
169849, 0.47
169850, 0.34
169851, 0.28
169852, 0.38
169853, 0.35
169854, 0.36
169855, 0.33
169856, 0.35
169857, 0.21
169858, 0.29
169859, 0.48
169860, 0.31
169861, 0.33
169862, 0.30
169863, 0.33
169864, 0.36
169865, 0.56
169866, 0.39
169867, 0.25
169868, 0.22
169869, 0.27
169870, 0.30
169871, 0.59
169872, 0.24
169873, 0.35
169874, 0.58
169875, 0.27
169876, 0.40
169877, 0.33
169878, 0.28
169879, 0.27
169880, 0.59
169881, 0.34
169882, 0.35
169883, 0.29
169884, 0.27
169885, 0.31
169886, 0.43
169887, 0.39
169888, 0.25
169889, 0.21
169890, 0.30
169891, 0.42
169892, 0.29
169893, 0.25
169894, 0.26
169895, 0.28
169896, 0.29
169897, 0.27
169898, 0.29
169899, 0.28
169900, 0.29
169901, 0.29
169902, 0.47
169903, 0.25
169904, 0.59
169905, 0.28
169906, 0.40
169907, 0.36
169908, 0.59
169909, 0.32
169910, 0.32
169911, 0.29
169912, 0.28
169913, 0.37
169914, 0.38
169915, 0.27
169916, 0.59
169917, 0.23
169918, 0.28
169919, 0.28
169920, 0.19
169921, 0.59
169922, 0.33
169923, 0.28
169924, 0.40
169925, 0.21
169926, 0.44
169927, 0.52
169928, 0.27
169929, 0.48
169930, 0.29
169931, 0.50
169932, 0.48
169933, 0.59
169934, 0.50
169935, 0.26
169936, 0.47
169937, 0.46
169938, 0.31
169939, 0.35
169940, 0.37
169941, 0.28
169942, 0.59
169943, 0.37
169944, 0.36
169945, 0.46
169946, 0.29
169947, 0.59
169948, 0.59
169949, 0.36
169950, 0.44
169951, 0.30
169952, 0.35
169953, 0.22
169954, 0.45
169955, 0.31
169956, 0.29
169957, 0.24
169958, 0.42
169959, 0.59
169960, 0.22
169961, 0.31
169962, 0.41
169963, 0.35
169964, 0.28
169965, 0.39
169966, 0.34
169967, 0.32
169968, 0.35
169969, 0.26
169970, 0.32
169971, 0.35
169972, 0.59
169973, 0.37
169974, 0.59
169975, 0.46
169976, 0.33
169977, 0.27
169978, 0.59
169979, 0.59
169980, 0.38
169981, 0.27
169982, 0.27
169983, 0.59
169984, 0.18
169985, 0.34
169986, 0.31
169987, 0.33
169988, 0.29
169989, 0.18
169990, 0.30
169991, 0.48
169992, 0.43
169993, 0.46
169994, 0.32
169995, 0.45
169996, 0.42
169997, 0.54
169998, 0.27
169999, 0.35
170000, 0.27
170001, 0.45
170002, 0.27
170003, 0.59
170004, 0.35
170005, 0.36
170006, 0.32
170007, 0.44
170008, 0.46
170009, 0.38
170010, 0.31
170011, 0.36
170012, 0.42
170013, 0.29
170014, 0.32
170015, 0.54
170016, 0.27
170017, 0.21
170018, 0.57
170019, 0.42
170020, 0.28
170021, 0.47
170022, 0.59
170023, 0.42
170024, 0.21
170025, 0.32
170026, 0.29
170027, 0.19
170028, 0.31
170029, 0.59
170030, 0.30
170031, 0.59
170032, 0.36
170033, 0.21
170034, 0.32
170035, 0.35
170036, 0.24
170037, 0.28
170038, 0.32
170039, 0.27
170040, 0.55
170041, 0.55
170042, 0.30
170043, 0.34
170044, 0.27
170045, 0.32
170046, 0.32
170047, 0.37
170048, 0.59
170049, 0.55
170050, 0.45
170051, 0.58
170052, 0.51
170053, 0.41
170054, 0.34
170055, 0.21
170056, 0.27
170057, 0.38
170058, 0.35
170059, 0.24
170060, 0.40
170061, 0.53
170062, 0.38
170063, 0.29
170064, 0.46
170065, 0.21
170066, 0.45
170067, 0.23
170068, 0.41
170069, 0.34
170070, 0.55
170071, 0.28
170072, 0.59
170073, 0.34
170074, 0.59
170075, 0.28
170076, 0.37
170077, 0.26
170078, 0.35
170079, 0.57
170080, 0.27
170081, 0.32
170082, 0.22
170083, 0.34
170084, 0.41
170085, 0.43
170086, 0.39
170087, 0.39
170088, 0.31
170089, 0.59
170090, 0.29
170091, 0.30
170092, 0.23
170093, 0.27
170094, 0.49
170095, 0.20
170096, 0.27
170097, 0.52
170098, 0.51
170099, 0.38
170100, 0.30
170101, 0.59
170102, 0.56
170103, 0.28
170104, 0.59
170105, 0.37
170106, 0.28
170107, 0.31
170108, 0.30
170109, 0.34
170110, 0.27
170111, 0.41
170112, 0.36
170113, 0.40
170114, 0.22
170115, 0.28
170116, 0.40
170117, 0.37
170118, 0.22
170119, 0.27
170120, 0.20
170121, 0.50
170122, 0.41
170123, 0.33
170124, 0.35
170125, 0.37
170126, 0.34
170127, 0.27
170128, 0.30
170129, 0.59
170130, 0.31
170131, 0.36
170132, 0.59
170133, 0.35
170134, 0.39
170135, 0.45
170136, 0.36
170137, 0.49
170138, 0.22
170139, 0.27
170140, 0.40
170141, 0.20
170142, 0.35
170143, 0.27
170144, 0.27
170145, 0.24
170146, 0.26
170147, 0.34
170148, 0.39
170149, 0.24
170150, 0.21
170151, 0.33
170152, 0.41
170153, 0.48
170154, 0.34
170155, 0.59
170156, 0.27
170157, 0.29
170158, 0.36
170159, 0.29
170160, 0.31
170161, 0.39
170162, 0.20
170163, 0.24
170164, 0.59
170165, 0.38
170166, 0.35
170167, 0.37
170168, 0.38
170169, 0.48
170170, 0.30
170171, 0.53
170172, 0.22
170173, 0.59
170174, 0.39
170175, 0.32
170176, 0.55
170177, 0.92
170178, 0.22
170179, 0.30
170180, 0.36
170181, 0.58
170182, 0.45
170183, 0.59
170184, 0.48
170185, 0.56
170186, 0.29
170187, 0.26
170188, 0.37
170189, 0.38
170190, 0.59
170191, 0.40
170192, 0.36
170193, 0.54
170194, 0.59
170195, 0.59
170196, 0.31
170197, 0.44
170198, 0.51
170199, 0.27
170200, 0.35
170201, 0.59
170202, 0.59
170203, 0.28
170204, 0.22
170205, 0.59
170206, 0.27
170207, 0.34
170208, 0.38
170209, 0.44
170210, 0.26
170211, 0.32
170212, 0.59
170213, 0.32
170214, 0.37
170215, 0.22
170216, 0.40
170217, 0.32
170218, 0.40
170219, 0.59
170220, 0.59
170221, 0.30
170222, 0.31
170223, 0.58
170224, 0.41
170225, 0.30
170226, 0.29
170227, 0.27
170228, 0.27
170229, 0.59
170230, 0.37
170231, 0.30
170232, 0.28
170233, 0.39
170234, 0.59
170235, 0.35
170236, 0.20
170237, 0.55
170238, 0.22
170239, 0.36
170240, 0.50
170241, 0.35
170242, 0.41
170243, 0.30
170244, 0.23
170245, 0.37
170246, 0.33
170247, 0.30
170248, 0.59
170249, 0.39
170250, 0.29
170251, 0.27
170252, 0.39
170253, 0.32
170254, 0.47
170255, 0.23
170256, 0.33
170257, 0.31
170258, 0.27
170259, 0.33
170260, 0.33
170261, 0.39
170262, 0.39
170263, 0.59
170264, 0.57
170265, 0.38
170266, 0.29
170267, 0.35
170268, 0.59
170269, 0.31
170270, 0.33
170271, 0.36
170272, 0.33
170273, 0.59
170274, 0.59
170275, 0.35
170276, 0.45
170277, 0.59
170278, 0.35
170279, 0.37
170280, 0.21
170281, 0.36
170282, 0.22
170283, 0.35
170284, 0.28
170285, 0.40
170286, 0.35
170287, 0.59
170288, 0.32
170289, 0.33
170290, 0.51
170291, 0.33
170292, 0.28
170293, 0.31
170294, 0.27
170295, 0.27
170296, 0.33
170297, 0.34
170298, 0.49
170299, 0.59
170300, 0.27
170301, 0.27
170302, 0.59
170303, 0.33
170304, 0.59
170305, 0.43
170306, 0.27
170307, 0.56
170308, 0.27
170309, 0.27
170310, 0.31
170311, 0.30
170312, 0.32
170313, 0.31
170314, 0.51
170315, 0.51
170316, 0.50
170317, 0.39
170318, 0.22
170319, 0.26
170320, 0.37
170321, 0.27
170322, 0.59
170323, 0.45
170324, 0.28
170325, 0.35
170326, 0.27
170327, 0.59
170328, 0.39
170329, 0.30
170330, 0.28
170331, 0.36
170332, 0.29
170333, 0.53
170334, 0.28
170335, 0.40
170336, 0.37
170337, 0.27
170338, 0.28
170339, 0.58
170340, 0.35
170341, 0.28
170342, 0.34
170343, 0.51
170344, 0.32
170345, 0.59
170346, 0.35
170347, 0.38
170348, 0.35
170349, 0.36
170350, 0.32
170351, 0.23
170352, 0.48
170353, 0.38
170354, 0.22
170355, 0.28
170356, 0.27
170357, 0.27
170358, 0.34
170359, 0.34
170360, 0.28
170361, 0.28
170362, 0.27
170363, 0.26
170364, 0.47
170365, 0.23
170366, 0.57
170367, 0.30
170368, 0.30
170369, 0.37
170370, 0.29
170371, 0.27
170372, 0.34
170373, 0.30
170374, 0.28
170375, 0.27
170376, 0.22
170377, 0.49
170378, 0.36
170379, 0.41
170380, 0.27
170381, 0.59
170382, 0.36
170383, 0.28
170384, 0.40
170385, 0.30
170386, 0.38
170387, 0.35
170388, 0.34
170389, 0.31
170390, 0.23
170391, 0.36
170392, 0.28
170393, 0.29
170394, 0.40
170395, 0.53
170396, 0.37
170397, 0.22
170398, 0.24
170399, 0.30
170400, 0.37
170401, 0.27
170402, 0.33
170403, 0.44
170404, 0.38
170405, 0.50
170406, 0.37
170407, 0.37
170408, 0.26
170409, 0.28
170410, 0.59
170411, 0.59
170412, 0.31
170413, 0.39
170414, 0.22
170415, 0.59
170416, 0.18
170417, 0.28
170418, 0.31
170419, 0.28
170420, 0.33
170421, 0.33
170422, 0.35
170423, 0.32
170424, 0.35
170425, 0.50
170426, 0.40
170427, 0.43
170428, 0.59
170429, 0.25
170430, 0.38
170431, 0.29
170432, 0.27
170433, 0.44
170434, 0.28
170435, 0.47
170436, 0.48
170437, 0.42
170438, 0.58
170439, 0.40
170440, 0.28
170441, 0.54
170442, 0.35
170443, 0.22
170444, 0.37
170445, 0.27
170446, 0.46
170447, 0.38
170448, 0.23
170449, 0.56
170450, 0.59
170451, 0.33
170452, 0.21
170453, 0.53
170454, 0.27
170455, 0.59
170456, 0.35
170457, 0.28
170458, 0.46
170459, 0.43
170460, 0.27
170461, 0.59
170462, 0.59
170463, 0.43
170464, 0.32
170465, 0.41
170466, 0.27
170467, 0.28
170468, 0.31
170469, 0.27
170470, 0.45
170471, 0.26
170472, 0.32
170473, 0.29
170474, 0.32
170475, 0.29
170476, 0.31
170477, 0.27
170478, 0.24
170479, 0.40
170480, 0.32
170481, 0.32
170482, 0.32
170483, 0.27
170484, 0.32
170485, 0.41
170486, 0.28
170487, 0.49
170488, 0.39
170489, 0.37
170490, 0.39
170491, 0.36
170492, 0.28
170493, 0.32
170494, 0.59
170495, 0.54
170496, 0.59
170497, 0.46
170498, 0.33
170499, 0.26
170500, 0.31
170501, 0.39
170502, 0.32
170503, 0.59
170504, 0.39
170505, 0.27
170506, 0.28
170507, 0.31
170508, 0.28
170509, 0.23
170510, 0.59
170511, 0.31
170512, 0.25
170513, 0.40
170514, 0.28
170515, 0.32
170516, 0.59
170517, 0.59
170518, 0.27
170519, 0.26
170520, 0.59
170521, 0.29
170522, 0.38
170523, 0.00
170524, 0.31
170525, 0.50
170526, 0.41
170527, 0.59
170528, 0.47
170529, 0.30
170530, 0.28
170531, 0.35
170532, 0.59
170533, 0.38
170534, 0.30
170535, 0.30
170536, 0.37
170537, 0.52
170538, 0.28
170539, 0.40
170540, 0.33
170541, 0.41
170542, 0.35
170543, 0.36
170544, 0.54
170545, 0.44
170546, 0.47
170547, 0.59
170548, 0.59
170549, 0.34
170550, 0.23
170551, 0.34
170552, 0.59
170553, 0.49
170554, 0.42
170555, 0.31
170556, 0.27
170557, 0.31
170558, 0.59
170559, 0.20
170560, 0.39
170561, 0.35
170562, 0.23
170563, 0.21
170564, 0.25
170565, 0.42
170566, 0.31
170567, 0.59
170568, 0.40
170569, 0.35
170570, 0.31
170571, 0.30
170572, 0.48
170573, 0.27
170574, 0.23
170575, 0.27
170576, 0.41
170577, 0.48
170578, 0.31
170579, 0.59
170580, 0.59
170581, 0.27
170582, 0.27
170583, 0.32
170584, 0.51
170585, 0.33
170586, 0.30
170587, 0.34
170588, 0.36
170589, 0.36
170590, 0.59
170591, 0.59
170592, 0.24
170593, 0.31
170594, 0.50
170595, 0.29
170596, 0.27
170597, 0.41
170598, 0.59
170599, 0.37
170600, 0.37
170601, 0.59
170602, 0.39
170603, 0.32
170604, 0.59
170605, 0.34
170606, 0.43
170607, 0.22
170608, 0.28
170609, 0.59
170610, 0.27
170611, 0.45
170612, 0.59
170613, 0.33
170614, 0.38
170615, 0.27
170616, 0.34
170617, 0.59
170618, 0.33
170619, 0.27
170620, 0.41
170621, 0.59
170622, 0.59
170623, 0.49
170624, 0.33
170625, 0.31
170626, 0.41
170627, 0.28
170628, 0.28
170629, 0.28
170630, 0.27
170631, 0.27
170632, 0.31
170633, 0.35
170634, 0.23
170635, 0.38
170636, 0.43
170637, 0.59
170638, 0.32
170639, 0.40
170640, 0.58
170641, 0.29
170642, 0.31
170643, 0.27
170644, 0.28
170645, 0.27
170646, 0.44
170647, 0.29
170648, 0.27
170649, 0.36
170650, 0.29
170651, 0.27
170652, 0.29
170653, 0.33
170654, 0.38
170655, 0.59
170656, 0.48
170657, 0.39
170658, 0.28
170659, 0.35
170660, 0.33
170661, 0.54
170662, 0.31
170663, 0.30
170664, 0.32
170665, 0.37
170666, 0.31
170667, 0.35
170668, 0.59
170669, 0.58
170670, 0.36
170671, 0.48
170672, 0.47
170673, 0.59
170674, 0.38
170675, 0.31
170676, 0.44
170677, 0.59
170678, 0.29
170679, 0.35
170680, 0.29
170681, 0.26
170682, 0.32
170683, 0.56
170684, 0.59
170685, 0.32
170686, 0.28
170687, 0.34
170688, 0.45
170689, 0.29
170690, 0.33
170691, 0.34
170692, 0.37
170693, 0.51
170694, 0.59
170695, 0.22
170696, 0.27
170697, 0.27
170698, 0.28
170699, 0.27
170700, 0.28
170701, 0.30
170702, 0.23
170703, 0.29
170704, 0.37
170705, 0.26
170706, 0.32
170707, 0.25
170708, 0.33
170709, 0.34
170710, 0.33
170711, 0.59
170712, 0.22
170713, 0.59
170714, 0.32
170715, 0.27
170716, 0.27
170717, 0.35
170718, 0.35
170719, 0.59
170720, 0.31
170721, 0.35
170722, 0.28
170723, 0.41
170724, 0.47
170725, 0.26
170726, 0.29
170727, 0.27
170728, 0.24
170729, 0.27
170730, 0.29
170731, 0.27
170732, 0.59
170733, 0.31
170734, 0.59
170735, 0.59
170736, 0.35
170737, 0.32
170738, 0.59
170739, 0.23
170740, 0.59
170741, 0.36
170742, 0.28
170743, 0.23
170744, 0.34
170745, 0.36
170746, 0.31
170747, 0.59
170748, 0.41
170749, 0.28
170750, 0.29
170751, 0.23
170752, 0.59
170753, 0.32
170754, 0.28
170755, 0.50
170756, 0.29
170757, 0.58
170758, 0.59
170759, 0.23
170760, 0.49
170761, 0.39
170762, 0.43
170763, 0.59
170764, 0.37
170765, 0.53
170766, 0.27
170767, 0.59
170768, 0.31
170769, 0.52
170770, 0.53
170771, 0.51
170772, 0.28
170773, 0.52
170774, 0.28
170775, 0.59
170776, 0.28
170777, 0.54
170778, 0.28
170779, 0.35
170780, 0.53
170781, 0.26
170782, 0.29
170783, 0.33
170784, 0.22
170785, 0.58
170786, 0.32
170787, 0.48
170788, 0.32
170789, 0.27
170790, 0.35
170791, 0.37
170792, 0.29
170793, 0.21
170794, 0.25
170795, 0.29
170796, 0.41
170797, 0.43
170798, 0.26
170799, 0.52
170800, 0.28
170801, 0.30
170802, 0.23
170803, 0.30
170804, 0.28
170805, 0.32
170806, 0.27
170807, 0.27
170808, 0.21
170809, 0.21
170810, 0.36
170811, 0.59
170812, 0.41
170813, 0.40
170814, 0.38
170815, 0.28
170816, 0.35
170817, 0.31
170818, 0.59
170819, 0.47
170820, 0.38
170821, 0.40
170822, 0.28
170823, 0.32
170824, 0.42
170825, 0.30
170826, 0.45
170827, 0.32
170828, 0.38
170829, 0.23
170830, 0.30
170831, 0.37
170832, 0.33
170833, 0.35
170834, 0.35
170835, 0.43
170836, 0.35
170837, 0.22
170838, 0.35
170839, 0.36
170840, 0.36
170841, 0.21
170842, 0.27
170843, 0.59
170844, 0.37
170845, 0.28
170846, 0.36
170847, 0.35
170848, 0.59
170849, 0.27
170850, 0.37
170851, 0.54
170852, 0.34
170853, 0.45
170854, 0.59
170855, 0.39
170856, 0.50
170857, 0.29
170858, 0.35
170859, 0.22
170860, 0.22
170861, 0.36
170862, 0.29
170863, 0.30
170864, 0.24
170865, 0.59
170866, 0.48
170867, 0.59
170868, 0.32
170869, 0.41
170870, 0.59
170871, 0.30
170872, 0.27
170873, 0.33
170874, 0.59
170875, 0.41
170876, 0.23
170877, 0.34
170878, 0.35
170879, 0.55
170880, 0.42
170881, 0.24
170882, 0.39
170883, 0.29
170884, 0.33
170885, 0.37
170886, 0.35
170887, 0.32
170888, 0.33
170889, 0.52
170890, 0.32
170891, 0.35
170892, 0.27
170893, 0.29
170894, 0.59
170895, 0.52
170896, 0.29
170897, 0.27
170898, 0.28
170899, 0.27
170900, 0.28
170901, 0.20
170902, 0.59
170903, 0.38
170904, 0.59
170905, 0.33
170906, 0.59
170907, 0.36
170908, 0.31
170909, 0.32
170910, 0.25
170911, 0.33
170912, 0.36
170913, 0.27
170914, 0.41
170915, 0.28
170916, 0.27
170917, 0.33
170918, 0.23
170919, 0.32
170920, 0.28
170921, 0.59
170922, 0.32
170923, 0.28
170924, 0.27
170925, 0.48
170926, 0.36
170927, 0.34
170928, 0.28
170929, 0.23
170930, 0.00
170931, 0.59
170932, 0.33
170933, 0.27
170934, 0.25
170935, 0.27
170936, 0.36
170937, 0.59
170938, 0.39
170939, 0.36
170940, 0.27
170941, 0.27
170942, 0.29
170943, 0.41
170944, 0.27
170945, 0.29
170946, 0.32
170947, 0.39
170948, 0.43
170949, 0.39
170950, 0.31
170951, 0.33
170952, 0.32
170953, 0.27
170954, 0.29
170955, 0.34
170956, 0.33
170957, 0.38
170958, 0.42
170959, 0.35
170960, 0.38
170961, 0.59
170962, 0.59
170963, 0.59
170964, 0.27
170965, 0.58
170966, 0.32
170967, 0.59
170968, 0.27
170969, 0.29
170970, 0.32
170971, 0.40
170972, 0.31
170973, 0.32
170974, 0.20
170975, 0.30
170976, 0.59
170977, 0.29
170978, 0.47
170979, 0.32
170980, 0.35
170981, 0.21
170982, 0.32
170983, 0.31
170984, 0.43
170985, 0.39
170986, 0.29
170987, 0.49
170988, 0.36
170989, 0.23
170990, 0.20
170991, 0.41
170992, 0.22
170993, 0.37
170994, 0.42
170995, 0.59
170996, 0.37
170997, 0.52
170998, 0.36
170999, 0.44
171000, 0.29
171001, 0.27
171002, 0.28
171003, 0.29
171004, 0.43
171005, 0.29
171006, 0.33
171007, 0.23
171008, 0.35
171009, 0.40
171010, 0.28
171011, 0.54
171012, 0.31
171013, 0.42
171014, 0.59
171015, 0.35
171016, 0.59
171017, 0.33
171018, 0.51
171019, 0.59
171020, 0.27
171021, 0.29
171022, 0.59
171023, 0.59
171024, 0.59
171025, 0.27
171026, 0.36
171027, 0.34
171028, 0.36
171029, 0.59
171030, 0.43
171031, 0.48
171032, 0.27
171033, 0.32
171034, 0.41
171035, 0.21
171036, 0.23
171037, 0.35
171038, 0.26
171039, 0.34
171040, 0.26
171041, 0.31
171042, 0.40
171043, 0.52
171044, 0.25
171045, 0.27
171046, 0.27
171047, 0.30
171048, 0.48
171049, 0.27
171050, 0.27
171051, 0.38
171052, 0.43
171053, 0.31
171054, 0.59
171055, 0.37
171056, 0.57
171057, 0.51
171058, 0.33
171059, 0.49
171060, 0.51
171061, 0.27
171062, 0.27
171063, 0.29
171064, 0.33
171065, 0.30
171066, 0.27
171067, 0.26
171068, 0.44
171069, 0.59
171070, 0.20
171071, 0.59
171072, 0.39
171073, 0.59
171074, 0.39
171075, 0.41
171076, 0.51
171077, 0.26
171078, 0.27
171079, 0.36
171080, 0.27
171081, 0.59
171082, 0.27
171083, 0.28
171084, 0.31
171085, 0.38
171086, 0.48
171087, 0.51
171088, 0.32
171089, 0.43
171090, 0.35
171091, 0.30
171092, 0.27
171093, 0.34
171094, 0.28
171095, 0.59
171096, 0.36
171097, 0.21
171098, 0.47
171099, 0.42
171100, 0.35
171101, 0.32
171102, 0.51
171103, 0.33
171104, 0.31
171105, 0.27
171106, 0.29
171107, 0.40
171108, 0.59
171109, 0.57
171110, 0.40
171111, 0.41
171112, 0.31
171113, 0.37
171114, 0.59
171115, 0.43
171116, 0.27
171117, 0.35
171118, 0.56
171119, 0.23
171120, 0.29
171121, 0.30
171122, 0.56
171123, 0.29
171124, 0.53
171125, 0.34
171126, 0.28
171127, 0.40
171128, 0.31
171129, 0.31
171130, 0.27
171131, 0.35
